tau_drug,tau_kraken,accuracy,macro_f1,min_class_f1,f1_none,f1_kraken,f1_triton,f1_coral,precision_none,precision_kraken,recall_none,recall_kraken
0.21,0.15,0.2260536398467433,0.13827860581835683,0.03508771929824561,0.07272727272727272,0.3469387755102041,0.09836065573770492,0.03508771929824561,0.6666666666666666,0.21610169491525424,0.038461538461538464,0.8793103448275862
0.21,0.17,0.23754789272030652,0.16216019752605118,0.06666666666666667,0.07272727272727272,0.3554006968641115,0.15384615384615385,0.06666666666666667,0.6666666666666666,0.22270742358078602,0.038461538461538464,0.8793103448275862
0.21,0.19,0.2413793103448276,0.16956560436616153,0.07272727272727272,0.07272727272727272,0.3617021276595745,0.14705882352941177,0.0967741935483871,0.6666666666666666,0.22767857142857142,0.038461538461538464,0.8793103448275862
0.21,0.21,0.2567049808429119,0.2026258981482862,0.07272727272727272,0.07272727272727272,0.3663003663003663,0.2222222222222222,0.14925373134328357,0.6666666666666666,0.23255813953488372,0.038461538461538464,0.8620689655172413
0.21,0.23,0.2681992337164751,0.2257793690327937,0.07272727272727272,0.07272727272727272,0.3712121212121212,0.24,0.2191780821917808,0.6666666666666666,0.23786407766990292,0.038461538461538464,0.8448275862068966
0.21,0.25,0.2681992337164751,0.233809866962306,0.07272727272727272,0.07272727272727272,0.368,0.275,0.21951219512195122,0.6666666666666666,0.23958333333333334,0.038461538461538464,0.7931034482758621
0.21,0.27,0.2720306513409962,0.2414215920397169,0.07272727272727272,0.07272727272727272,0.36885245901639346,0.2682926829268293,0.2558139534883721,0.6666666666666666,0.24193548387096775,0.038461538461538464,0.7758620689655172
0.21,0.29,0.2796934865900383,0.25041804600628126,0.07272727272727272,0.07272727272727272,0.37815126050420167,0.2619047619047619,0.28888888888888886,0.6666666666666666,0.25,0.038461538461538464,0.7758620689655172
0.21,0.31,0.28735632183908044,0.2643099497285031,0.07272727272727272,0.07272727272727272,0.37554585152838427,0.27906976744186046,0.32989690721649484,0.6666666666666666,0.25146198830409355,0.038461538461538464,0.7413793103448276
0.21,0.33,0.2950191570881226,0.27954081784614854,0.07272727272727272,0.07272727272727272,0.36771300448430494,0.34782608695652173,0.32989690721649484,0.6666666666666666,0.24848484848484848,0.038461538461538464,0.7068965517241379
0.21,0.35,0.30268199233716475,0.28777478073347434,0.07272727272727272,0.07272727272727272,0.3761467889908257,0.3655913978494624,0.33663366336633666,0.6666666666666666,0.25625,0.038461538461538464,0.7068965517241379
0.21,0.37,0.3103448275862069,0.2982777639649564,0.07272727272727272,0.07272727272727272,0.3755868544600939,0.40816326530612246,0.33663366336633666,0.6666666666666666,0.25806451612903225,0.038461538461538464,0.6896551724137931
0.21,0.39,0.31417624521072796,0.30180865520671346,0.07272727272727272,0.07272727272727272,0.38095238095238093,0.40404040404040403,0.34951456310679613,0.6666666666666666,0.2631578947368421,0.038461538461538464,0.6896551724137931
0.21,0.41,0.3065134099616858,0.2960664335664336,0.07272727272727272,0.07272727272727272,0.36538461538461536,0.4,0.34615384615384615,0.6666666666666666,0.25333333333333335,0.038461538461538464,0.6551724137931034
0.21,0.43,0.31417624521072796,0.3037012362976856,0.07272727272727272,0.07272727272727272,0.37438423645320196,0.4158415841584158,0.35185185185185186,0.6666666666666666,0.2620689655172414,0.038461538461538464,0.6551724137931034
0.21,0.45,0.3218390804597701,0.3113644125304368,0.07272727272727272,0.07272727272727272,0.38190954773869346,0.42718446601941745,0.36363636363636365,0.6666666666666666,0.2695035460992908,0.038461538461538464,0.6551724137931034
0.21,0.47,0.32567049808429116,0.3146471432576237,0.07272727272727272,0.07272727272727272,0.387434554973822,0.4444444444444444,0.35398230088495575,0.6666666666666666,0.2781954887218045,0.038461538461538464,0.6379310344827587
0.21,0.49,0.3218390804597701,0.30922463863640337,0.07272727272727272,0.07272727272727272,0.3956043956043956,0.43243243243243246,0.33613445378151263,0.6666666666666666,0.2903225806451613,0.038461538461538464,0.6206896551724138
0.21,0.51,0.32950191570881227,0.3179019182709724,0.07272727272727272,0.07272727272727272,0.3954802259887006,0.43243243243243246,0.3709677419354839,0.6666666666666666,0.29411764705882354,0.038461538461538464,0.603448275862069
0.21,0.53,0.3218390804597701,0.31131262313537855,0.07272727272727272,0.07272727272727272,0.3764705882352941,0.42105263157894735,0.375,0.6666666666666666,0.2857142857142857,0.038461538461538464,0.5517241379310345
0.21,0.55,0.3218390804597701,0.3097281647399351,0.07272727272727272,0.07272727272727272,0.389937106918239,0.4098360655737705,0.366412213740458,0.6666666666666666,0.3069306930693069,0.038461538461538464,0.5344827586206896
0.21,0.57,0.3065134099616858,0.2958490254155889,0.07272727272727272,0.07272727272727272,0.35294117647058826,0.3968253968253968,0.3609022556390977,0.6666666666666666,0.28421052631578947,0.038461538461538464,0.46551724137931033
0.21,0.59,0.30268199233716475,0.2917681813500126,0.07272727272727272,0.07272727272727272,0.3424657534246575,0.39097744360902253,0.3609022556390977,0.6666666666666666,0.2840909090909091,0.038461538461538464,0.43103448275862066
0.21,0.61,0.2950191570881226,0.2840951073014885,0.07272727272727272,0.07272727272727272,0.33093525179856115,0.38235294117647056,0.35036496350364965,0.6666666666666666,0.2839506172839506,0.038461538461538464,0.39655172413793105
0.21,0.63,0.2988505747126437,0.28761172294843,0.07272727272727272,0.07272727272727272,0.3382352941176471,0.39416058394160586,0.34532374100719426,0.6666666666666666,0.2948717948717949,0.038461538461538464,0.39655172413793105
0.21,0.65,0.2988505747126437,0.2873671543251367,0.07272727272727272,0.07272727272727272,0.3308270676691729,0.391304347826087,0.3546099290780142,0.6666666666666666,0.29333333333333333,0.038461538461538464,0.3793103448275862
0.21,0.67,0.30268199233716475,0.29079079834893784,0.07272727272727272,0.07272727272727272,0.34108527131782945,0.38571428571428573,0.36363636363636365,0.6666666666666666,0.30985915492957744,0.038461538461538464,0.3793103448275862
0.21,0.69,0.2988505747126437,0.28675951241740716,0.07272727272727272,0.07272727272727272,0.3333333333333333,0.38571428571428573,0.35526315789473684,0.6666666666666666,0.3225806451612903,0.038461538461538464,0.3448275862068966
0.21,0.71,0.2950191570881226,0.28309938883554353,0.07272727272727272,0.07272727272727272,0.336283185840708,0.375,0.34838709677419355,0.6666666666666666,0.34545454545454546,0.038461538461538464,0.3275862068965517
0.21,0.73,0.27586206896551724,0.26106021954236236,0.07272727272727272,0.07272727272727272,0.26666666666666666,0.3673469387755102,0.3375,0.6666666666666666,0.2978723404255319,0.038461538461538464,0.2413793103448276
0.21,0.75,0.26436781609195403,0.2466079309170263,0.07272727272727272,0.07272727272727272,0.22,0.3624161073825503,0.3312883435582822,0.6666666666666666,0.2619047619047619,0.038461538461538464,0.1896551724137931
0.21,0.77,0.2567049808429119,0.23632981391078556,0.07272727272727272,0.07272727272727272,0.1978021978021978,0.35526315789473684,0.31952662721893493,0.6666666666666666,0.2727272727272727,0.038461538461538464,0.15517241379310345
0.21,0.79,0.2413793103448276,0.21219430712965198,0.07272727272727272,0.07272727272727272,0.1282051282051282,0.3375,0.3103448275862069,0.6666666666666666,0.25,0.038461538461538464,0.08620689655172414
0.21,0.81,0.2413793103448276,0.2121561004784689,0.07272727272727272,0.07272727272727272,0.13157894736842105,0.3375,0.3068181818181818,0.6666666666666666,0.2777777777777778,0.038461538461538464,0.08620689655172414
0.21,0.83,0.23754789272030652,0.20537307286919862,0.07272727272727272,0.07272727272727272,0.1095890410958904,0.3375,0.3016759776536313,0.6666666666666666,0.26666666666666666,0.038461538461538464,0.06896551724137931
0.21,0.85,0.23371647509578544,0.19747258641315846,0.07272727272727272,0.07272727272727272,0.08955223880597014,0.32926829268292684,0.2983425414364641,0.6666666666666666,0.3333333333333333,0.038461538461538464,0.05172413793103448
0.21,0.87,0.23371647509578544,0.19231999175523273,0.0625,0.07272727272727272,0.0625,0.3373493975903614,0.2967032967032967,0.6666666666666666,0.3333333333333333,0.038461538461538464,0.034482758620689655
0.21,0.89,0.23371647509578544,0.1919136775725027,0.06451612903225806,0.07272727272727272,0.06451612903225806,0.33532934131736525,0.29508196721311475,0.6666666666666666,0.5,0.038461538461538464,0.034482758620689655
0.21,0.91,0.22988505747126436,0.1834823646299056,0.03278688524590164,0.07272727272727272,0.03278688524590164,0.3333333333333333,0.29508196721311475,0.6666666666666666,0.3333333333333333,0.038461538461538464,0.017241379310344827
0.21,0.93,0.22988505747126436,0.18312588000482075,0.03333333333333333,0.07272727272727272,0.03333333333333333,0.33136094674556216,0.29508196721311475,0.6666666666666666,0.5,0.038461538461538464,0.017241379310344827
0.21,0.95,0.2260536398467433,0.1739950278411817,0.0,0.07272727272727272,0.0,0.33136094674556216,0.2918918918918919,0.6666666666666666,0.0,0.038461538461538464,0.0
0.23,0.05,0.2260536398467433,0.11263500771472655,0.0,0.10526315789473684,0.34527687296416937,0.0,0.0,0.6,0.21285140562248997,0.057692307692307696,0.9137931034482759
0.23,0.07,0.2260536398467433,0.11291709666322669,0.0,0.10526315789473684,0.3464052287581699,0.0,0.0,0.6,0.21370967741935484,0.057692307692307696,0.9137931034482759
0.23,0.09,0.2222222222222222,0.11212437033177002,0.0,0.10526315789473684,0.3432343234323432,0.0,0.0,0.6,0.21224489795918366,0.057692307692307696,0.896551724137931
0.23,0.11,0.2260536398467433,0.12204424103737604,0.0,0.10526315789473684,0.34782608695652173,0.03508771929824561,0.0,0.6,0.2157676348547718,0.057692307692307696,0.896551724137931
0.23,0.13,0.2222222222222222,0.13581126088490156,0.03571428571428571,0.10526315789473684,0.33447098976109213,0.06779661016949153,0.03571428571428571,0.6,0.20851063829787234,0.057692307692307696,0.8448275862068966
0.23,0.15,0.2260536398467433,0.1441606418533615,0.03508771929824561,0.10526315789473684,0.33793103448275863,0.09836065573770492,0.03508771929824561,0.6,0.21120689655172414,0.057692307692307696,0.8448275862068966
0.23,0.17,0.23754789272030652,0.1680164327644335,0.06666666666666667,0.10526315789473684,0.3462897526501767,0.15384615384615385,0.06666666666666667,0.6,0.21777777777777776,0.057692307692307696,0.8448275862068966
0.23,0.19,0.2413793103448276,0.17540354014601162,0.0967741935483871,0.10526315789473684,0.35251798561151076,0.14705882352941177,0.0967741935483871,0.6,0.22272727272727272,0.057692307692307696,0.8448275862068966
0.23,0.21,0.2567049808429119,0.20840410872007925,0.10526315789473684,0.10526315789473684,0.35687732342007433,0.2222222222222222,0.14925373134328357,0.6,0.22748815165876776,0.057692307692307696,0.8275862068965517
0.23,0.23,0.2681992337164751,0.23149492540624478,0.10526315789473684,0.10526315789473684,0.36153846153846153,0.24,0.2191780821917808,0.6,0.23267326732673269,0.057692307692307696,0.8103448275862069
0.23,0.25,0.2681992337164751,0.2393747325631151,0.10526315789473684,0.10526315789473684,0.35772357723577236,0.275,0.21951219512195122,0.6,0.23404255319148937,0.057692307692307696,0.7586206896551724
0.23,0.27,0.2720306513409962,0.24692578191081788,0.10526315789473684,0.10526315789473684,0.35833333333333334,0.2682926829268293,0.2558139534883721,0.6,0.23626373626373626,0.057692307692307696,0.7413793103448276
0.23,0.29,0.2796934865900383,0.25589454405243883,0.10526315789473684,0.10526315789473684,0.36752136752136755,0.2619047619047619,0.28888888888888886,0.6,0.24431818181818182,0.057692307692307696,0.7413793103448276
0.23,0.31,0.28735632183908044,0.26966856924938415,0.10526315789473684,0.10526315789473684,0.36444444444444446,0.27906976744186046,0.32989690721649484,0.6,0.24550898203592814,0.057692307692307696,0.7068965517241379
0.23,0.33,0.2950191570881226,0.2847876339073493,0.10526315789473684,0.10526315789473684,0.3561643835616438,0.34782608695652173,0.32989690721649484,0.6,0.2422360248447205,0.057692307692307696,0.6724137931034483
0.23,0.35,0.30268199233716475,0.29299355010473677,0.10526315789473684,0.10526315789473684,0.3644859813084112,0.3655913978494624,0.33663366336633666,0.6,0.25,0.057692307692307696,0.6724137931034483
0.23,0.37,0.3103448275862069,0.3034241125508899,0.10526315789473684,0.10526315789473684,0.36363636363636365,0.40816326530612246,0.33663366336633666,0.6,0.25165562913907286,0.057692307692307696,0.6551724137931034
0.23,0.39,0.31417624521072796,0.3069375409692221,0.10526315789473684,0.10526315789473684,0.36893203883495146,0.40404040404040403,0.34951456310679613,0.6,0.25675675675675674,0.057692307692307696,0.6551724137931034
0.23,0.41,0.3065134099616858,0.3010895451297928,0.10526315789473684,0.10526315789473684,0.35294117647058826,0.4,0.34615384615384615,0.6,0.2465753424657534,0.057692307692307696,0.6206896551724138
0.23,0.43,0.31417624521072796,0.3086914097827838,0.10526315789473684,0.10526315789473684,0.36180904522613067,0.4158415841584158,0.35185185185185186,0.6,0.2553191489361702,0.057692307692307696,0.6206896551724138
0.23,0.45,0.3218390804597701,0.31632868919532176,0.10526315789473684,0.10526315789473684,0.36923076923076925,0.42718446601941745,0.36363636363636365,0.6,0.26277372262773724,0.057692307692307696,0.6206896551724138
0.23,0.47,0.32567049808429116,0.319505363506569,0.10526315789473684,0.10526315789473684,0.37433155080213903,0.4444444444444444,0.35398230088495575,0.6,0.2713178294573643,0.057692307692307696,0.603448275862069
0.23,0.49,0.3218390804597701,0.3139631290046986,0.10526315789473684,0.10526315789473684,0.38202247191011235,0.43243243243243246,0.33613445378151263,0.6,0.2833333333333333,0.057692307692307696,0.5862068965517241
0.23,0.51,0.32950191570881227,0.3225415556090159,0.10526315789473684,0.10526315789473684,0.3815028901734104,0.43243243243243246,0.3709677419354839,0.6,0.28695652173913044,0.057692307692307696,0.5689655172413793
0.23,0.53,0.3218390804597701,0.31569039315155356,0.10526315789473684,0.10526315789473684,0.3614457831325301,0.42105263157894735,0.375,0.6,0.2777777777777778,0.057692307692307696,0.5172413793103449
0.23,0.55,0.3218390804597701,0.3139262463990155,0.10526315789473684,0.10526315789473684,0.3741935483870968,0.4098360655737705,0.366412213740458,0.6,0.29896907216494845,0.057692307692307696,0.5
0.23,0.57,0.3065134099616858,0.2996403200394723,0.10526315789473684,0.10526315789473684,0.33557046979865773,0.3968253968253968,0.3609022556390977,0.6,0.27472527472527475,0.057692307692307696,0.43103448275862066
0.23,0.59,0.30268199233716475,0.29527162977867205,0.10526315789473684,0.10526315789473684,0.323943661971831,0.39097744360902253,0.3609022556390977,0.6,0.27380952380952384,0.057692307692307696,0.39655172413793105
0.23,0.61,0.2950191570881226,0.2873452012383901,0.10526315789473684,0.10526315789473684,0.3088235294117647,0.38235294117647056,0.35294117647058826,0.6,0.2692307692307692,0.057692307692307696,0.3620689655172414
0.23,0.63,0.2988505747126437,0.2907598256192687,0.10526315789473684,0.10526315789473684,0.3157894736842105,0.39416058394160586,0.34782608695652173,0.6,0.28,0.057692307692307696,0.3620689655172414
0.23,0.65,0.2988505747126437,0.2903506676389972,0.10526315789473684,0.10526315789473684,0.3076923076923077,0.391304347826087,0.35714285714285715,0.6,0.2777777777777778,0.057692307692307696,0.3448275862068966
0.23,0.67,0.30268199233716475,0.2936587360419829,0.10526315789473684,0.10526315789473684,0.31746031746031744,0.38571428571428573,0.36619718309859156,0.6,0.29411764705882354,0.057692307692307696,0.3448275862068966
0.23,0.69,0.2988505747126437,0.28907141133526637,0.10526315789473684,0.10526315789473684,0.3076923076923077,0.38571428571428573,0.3576158940397351,0.6,0.3050847457627119,0.057692307692307696,0.3103448275862069
0.23,0.71,0.2950191570881226,0.28487766016790783,0.10526315789473684,0.10526315789473684,0.3063063063063063,0.375,0.35294117647058826,0.6,0.32075471698113206,0.057692307692307696,0.29310344827586204
0.23,0.73,0.27586206896551724,0.26184798932671133,0.10526315789473684,0.10526315789473684,0.23300970873786409,0.3673469387755102,0.34177215189873417,0.6,0.26666666666666666,0.057692307692307696,0.20689655172413793
0.23,0.75,0.26436781609195403,0.2466891153432792,0.10526315789473684,0.10526315789473684,0.1836734693877551,0.3624161073825503,0.33540372670807456,0.6,0.225,0.057692307692307696,0.15517241379310345
0.23,0.77,0.2567049808429119,0.23529574499729103,0.10526315789473684,0.10526315789473684,0.15730337078651685,0.35526315789473684,0.32335329341317365,0.6,0.22580645161290322,0.057692307692307696,0.1206896551724138
0.23,0.79,0.24904214559386972,0.22229848159267304,0.10526315789473684,0.10526315789473684,0.1282051282051282,0.34177215189873417,0.313953488372093,0.6,0.25,0.057692307692307696,0.08620689655172414
0.23,0.81,0.24904214559386972,0.22223977118702476,0.10526315789473684,0.10526315789473684,0.13157894736842105,0.34177215189873417,0.3103448275862069,0.6,0.2777777777777778,0.057692307692307696,0.08620689655172414
0.23,0.83,0.24521072796934865,0.21542727416301832,0.10526315789473684,0.10526315789473684,0.1095890410958904,0.34177215189873417,0.3050847457627119,0.6,0.26666666666666666,0.057692307692307696,0.06896551724137931
0.23,0.85,0.2413793103448276,0.2074561769219179,0.08955223880597014,0.10526315789473684,0.08955223880597014,0.3333333333333333,0.3016759776536313,0.6,0.3333333333333333,0.057692307692307696,0.05172413793103448
0.23,0.87,0.2413793103448276,0.2023066431322208,0.0625,0.10526315789473684,0.0625,0.34146341463414637,0.3,0.6,0.3333333333333333,0.057692307692307696,0.034482758620689655
0.23,0.89,0.2413793103448276,0.2018789419393496,0.06451612903225806,0.10526315789473684,0.06451612903225806,0.3393939393939394,0.2983425414364641,0.6,0.5,0.057692307692307696,0.034482758620689655
0.23,0.91,0.23754789272030652,0.193435495541866,0.03278688524590164,0.10526315789473684,0.03278688524590164,0.3373493975903614,0.2983425414364641,0.6,0.3333333333333333,0.057692307692307696,0.017241379310344827
0.23,0.93,0.23754789272030652,0.19306709349547488,0.03333333333333333,0.10526315789473684,0.03333333333333333,0.33532934131736525,0.2983425414364641,0.6,0.5,0.057692307692307696,0.017241379310344827
0.23,0.95,0.23371647509578544,0.1839186166063042,0.0,0.10526315789473684,0.0,0.33532934131736525,0.29508196721311475,0.6,0.0,0.057692307692307696,0.0
0.25,0.05,0.22988505747126436,0.11971434997750788,0.0,0.13675213675213677,0.34210526315789475,0.0,0.0,0.6153846153846154,0.21138211382113822,0.07692307692307693,0.896551724137931
0.25,0.07,0.22988505747126436,0.11999661504612,0.0,0.13675213675213677,0.3432343234323432,0.0,0.0,0.6153846153846154,0.21224489795918366,0.07692307692307693,0.896551724137931
0.25,0.09,0.2260536398467433,0.1191880341880342,0.0,0.13675213675213677,0.34,0.0,0.0,0.6153846153846154,0.21074380165289255,0.07692307692307693,0.8793103448275862
0.25,0.11,0.22988505747126436,0.12910861266124424,0.0,0.13675213675213677,0.34459459459459457,0.03508771929824561,0.0,0.6153846153846154,0.21428571428571427,0.07692307692307693,0.8793103448275862
0.25,0.13,0.2260536398467433,0.14282437884863367,0.03571428571428571,0.13675213675213677,0.3310344827586207,0.06779661016949153,0.03571428571428571,0.6153846153846154,0.20689655172413793,0.07692307692307693,0.8275862068965517
0.25,0.15,0.22988505747126436,0.15117382132681276,0.03508771929824561,0.13675213675213677,0.3344947735191638,0.09836065573770492,0.03508771929824561,0.6153846153846154,0.2096069868995633,0.07692307692307693,0.8275862068965517
0.25,0.17,0.2413793103448276,0.17503052503052502,0.06666666666666667,0.13675213675213677,0.34285714285714286,0.15384615384615385,0.06666666666666667,0.6153846153846154,0.21621621621621623,0.07692307692307693,0.8275862068965517
0.25,0.19,0.24521072796934865,0.1824190157302112,0.0967741935483871,0.13675213675213677,0.3490909090909091,0.14705882352941177,0.0967741935483871,0.6153846153846154,0.22119815668202766,0.07692307692307693,0.8275862068965517
0.25,0.21,0.26053639846743293,0.21540288724106477,0.13675213675213677,0.13675213675213677,0.3533834586466165,0.2222222222222222,0.14925373134328357,0.6153846153846154,0.22596153846153846,0.07692307692307693,0.8103448275862069
0.25,0.23,0.2720306513409962,0.2384767181601039,0.13675213675213677,0.13675213675213677,0.35797665369649806,0.24,0.2191780821917808,0.6153846153846154,0.23115577889447236,0.07692307692307693,0.7931034482758621
0.25,0.25,0.2720306513409962,0.24629344922366603,0.13675213675213677,0.13675213675213677,0.35390946502057613,0.275,0.21951219512195122,0.6153846153846154,0.23243243243243245,0.07692307692307693,0.7413793103448276
0.25,0.27,0.27586206896551724,0.2538222882285434,0.13675213675213677,0.13675213675213677,0.35443037974683544,0.2682926829268293,0.2558139534883721,0.6153846153846154,0.2346368715083799,0.07692307692307693,0.7241379310344828
0.25,0.29,0.2835249042145594,0.26279553779553777,0.13675213675213677,0.13675213675213677,0.36363636363636365,0.2619047619047619,0.28888888888888886,0.6153846153846154,0.24277456647398843,0.07692307692307693,0.7241379310344828
0.25,0.31,0.29118773946360155,0.2765197929427131,0.13675213675213677,0.13675213675213677,0.36036036036036034,0.27906976744186046,0.32989690721649484,0.6153846153846154,0.24390243902439024,0.07692307692307693,0.6896551724137931
0.25,0.33,0.2988505747126437,0.29158174569425127,0.13675213675213677,0.13675213675213677,0.35185185185185186,0.34782608695652173,0.32989690721649484,0.6153846153846154,0.24050632911392406,0.07692307692307693,0.6551724137931034
0.25,0.35,0.3065134099616858,0.2997916928569129,0.13675213675213677,0.13675213675213677,0.36018957345971564,0.3655913978494624,0.33663366336633666,0.6153846153846154,0.24836601307189543,0.07692307692307693,0.6551724137931034
0.25,0.37,0.31417624521072796,0.31019309159886743,0.13675213675213677,0.13675213675213677,0.3592233009708738,0.40816326530612246,0.33663366336633666,0.6153846153846154,0.25,0.07692307692307693,0.6379310344827587
0.25,0.39,0.31800766283524906,0.3137097809009426,0.13675213675213677,0.13675213675213677,0.3645320197044335,0.40404040404040403,0.34951456310679613,0.6153846153846154,0.25517241379310346,0.07692307692307693,0.6379310344827587
0.25,0.41,0.3103448275862069,0.30779117234341113,0.13675213675213677,0.13675213675213677,0.3482587064676617,0.4,0.34615384615384615,0.6153846153846154,0.24475524475524477,0.07692307692307693,0.603448275862069
0.25,0.43,0.31800766283524906,0.3153971074763154,0.13675213675213677,0.13675213675213677,0.35714285714285715,0.4158415841584158,0.35185185185185186,0.6153846153846154,0.2536231884057971,0.07692307692307693,0.603448275862069
0.25,0.45,0.32567049808429116,0.3230390749353128,0.13675213675213677,0.13675213675213677,0.3645833333333333,0.42718446601941745,0.36363636363636365,0.6153846153846154,0.26119402985074625,0.07692307692307693,0.603448275862069
0.25,0.47,0.32950191570881227,0.32618602486821036,0.13675213675213677,0.13675213675213677,0.3695652173913043,0.4444444444444444,0.35398230088495575,0.6153846153846154,0.2698412698412698,0.07692307692307693,0.5862068965517241
0.25,0.49,0.32567049808429116,0.3206154700272348,0.13675213675213677,0.13675213675213677,0.37714285714285717,0.43243243243243246,0.33613445378151263,0.6153846153846154,0.28205128205128205,0.07692307692307693,0.5689655172413793
0.25,0.51,0.3333333333333333,0.3291557248388368,0.13675213675213677,0.13675213675213677,0.3764705882352941,0.43243243243243246,0.3709677419354839,0.6153846153846154,0.2857142857142857,0.07692307692307693,0.5517241379310345
0.25,0.53,0.32567049808429116,0.322158247297495,0.13675213675213677,0.13675213675213677,0.3558282208588957,0.42105263157894735,0.375,0.6153846153846154,0.2761904761904762,0.07692307692307693,0.5
0.25,0.55,0.32567049808429116,0.32035536717448604,0.13675213675213677,0.13675213675213677,0.3684210526315789,0.4098360655737705,0.366412213740458,0.6153846153846154,0.2978723404255319,0.07692307692307693,0.4827586206896552
0.25,0.57,0.3103448275862069,0.3058117281260756,0.13675213675213677,0.13675213675213677,0.3287671232876712,0.3968253968253968,0.3609022556390977,0.6153846153846154,0.2727272727272727,0.07692307692307693,0.41379310344827586
0.25,0.59,0.3065134099616858,0.30129464964754626,0.13675213675213677,0.13675213675213677,0.31654676258992803,0.39097744360902253,0.3609022556390977,0.6153846153846154,0.2716049382716049,0.07692307692307693,0.3793103448275862
0.25,0.61,0.2988505747126437,0.2931995335246109,0.13675213675213677,0.13675213675213677,0.3007518796992481,0.38235294117647056,0.35294117647058826,0.6153846153846154,0.26666666666666666,0.07692307692307693,0.3448275862068966
0.25,0.63,0.30268199233716475,0.29660777883564304,0.13675213675213677,0.13675213675213677,0.3076923076923077,0.39416058394160586,0.34782608695652173,0.6153846153846154,0.2777777777777778,0.07692307692307693,0.3448275862068966
0.25,0.65,0.30268199233716475,0.29610298503656945,0.13675213675213677,0.13675213675213677,0.2992125984251969,0.391304347826087,0.35714285714285715,0.6153846153846154,0.2753623188405797,0.07692307692307693,0.3275862068965517
0.25,0.67,0.3065134099616858,0.2994016737489771,0.13675213675213677,0.13675213675213677,0.3089430894308943,0.38571428571428573,0.36619718309859156,0.6153846153846154,0.2923076923076923,0.07692307692307693,0.3275862068965517
0.25,0.69,0.30268199233716475,0.2945819826353113,0.13675213675213677,0.13675213675213677,0.2982456140350877,0.38571428571428573,0.3576158940397351,0.6153846153846154,0.30357142857142855,0.07692307692307693,0.29310344827586204
0.25,0.71,0.2988505747126437,0.2902474023797553,0.13675213675213677,0.13675213675213677,0.2962962962962963,0.375,0.35294117647058826,0.6153846153846154,0.32,0.07692307692307693,0.27586206896551724
0.25,0.73,0.2835249042145594,0.27150276618143465,0.13675213675213677,0.13675213675213677,0.2376237623762376,0.3698630136986301,0.34177215189873417,0.6153846153846154,0.27906976744186046,0.07692307692307693,0.20689655172413793
0.25,0.75,0.2720306513409962,0.25613018208126903,0.13675213675213677,0.13675213675213677,0.1875,0.36486486486486486,0.33540372670807456,0.6153846153846154,0.23684210526315788,0.07692307692307693,0.15517241379310345
0.25,0.77,0.26436781609195403,0.24473603221277898,0.13675213675213677,0.13675213675213677,0.15730337078651685,0.3576158940397351,0.32727272727272727,0.6153846153846154,0.22580645161290322,0.07692307692307693,0.1206896551724138
0.25,0.79,0.2567049808429119,0.2316383420916954,0.1282051282051282,0.13675213675213677,0.1282051282051282,0.34394904458598724,0.3176470588235294,0.6153846153846154,0.25,0.07692307692307693,0.08620689655172414
0.25,0.81,0.2567049808429119,0.23155840426965954,0.13157894736842105,0.13675213675213677,0.13157894736842105,0.34394904458598724,0.313953488372093,0.6153846153846154,0.2777777777777778,0.07692307692307693,0.08620689655172414
0.25,0.83,0.25287356321839083,0.22471541275136075,0.1095890410958904,0.13675213675213677,0.1095890410958904,0.34394904458598724,0.30857142857142855,0.6153846153846154,0.26666666666666666,0.07692307692307693,0.06896551724137931
0.25,0.85,0.24904214559386972,0.21669821200722333,0.08955223880597014,0.13675213675213677,0.08955223880597014,0.33540372670807456,0.3050847457627119,0.6153846153846154,0.3333333333333333,0.07692307692307693,0.05172413793103448
0.25,0.87,0.24904214559386972,0.21154530136939492,0.0625,0.13675213675213677,0.0625,0.34355828220858897,0.30337078651685395,0.6153846153846154,0.3333333333333333,0.07692307692307693,0.034482758620689655
0.25,0.89,0.24904214559386972,0.2111019145180431,0.06451612903225806,0.13675213675213677,0.06451612903225806,0.34146341463414637,0.3016759776536313,0.6153846153846154,0.5,0.07692307692307693,0.034482758620689655
0.25,0.91,0.24521072796934865,0.2026522347614023,0.03278688524590164,0.13675213675213677,0.03278688524590164,0.3393939393939394,0.3016759776536313,0.6153846153846154,0.3333333333333333,0.07692307692307693,0.017241379310344827
0.25,0.93,0.24521072796934865,0.20227771133236572,0.03333333333333333,0.13675213675213677,0.03333333333333333,0.3373493975903614,0.3016759776536313,0.6153846153846154,0.5,0.07692307692307693,0.017241379310344827
0.25,0.95,0.2413793103448276,0.1931110189447406,0.0,0.13675213675213677,0.0,0.3373493975903614,0.2983425414364641,0.6153846153846154,0.0,0.07692307692307693,0.0
0.27,0.05,0.23754789272030652,0.13267310525454248,0.0,0.1951219512195122,0.33557046979865773,0.0,0.0,0.631578947368421,0.20833333333333334,0.11538461538461539,0.8620689655172413
0.27,0.07,0.23754789272030652,0.13295557197996222,0.0,0.1951219512195122,0.3367003367003367,0.0,0.0,0.631578947368421,0.20920502092050208,0.11538461538461539,0.8620689655172413
0.27,0.09,0.23371647509578544,0.13211382113821138,0.0,0.1951219512195122,0.3333333333333333,0.0,0.0,0.631578947368421,0.2076271186440678,0.11538461538461539,0.8448275862068966
