table,column,phase1_mean,phase2_mean,phase1_pct_missing,phase2_pct_missing,delta_pct_missing,cohen_d
fourh,lts_crp_pct_change,2.0554633393236,0.8074810545666575,0.18007662835249041,0.15827338129496402,-0.021803247057526398,-0.14760805368486155
fourh,lts_crp_was_drawn,0.8199233716475096,0.841726618705036,0.0,0.0,0.0,0.057586170830792295
fourh,lts_esr_delta,-1.077570093457944,-1.3017094017094015,0.18007662835249041,0.15827338129496402,-0.021803247057526398,-0.03340827922785167
fourh,lts_esr_first_minute,62.80373831775701,68.71794871794872,0.18007662835249041,0.15827338129496402,-0.021803247057526398,0.07023199118535076
fourh,lts_esr_first_value,16.094859813084113,16.16324786324786,0.18007662835249041,0.15827338129496402,-0.021803247057526398,0.008480745669093423
fourh,lts_esr_last_minute,176.07476635514018,182.56410256410257,0.18007662835249041,0.15827338129496402,-0.021803247057526398,0.07383877401518346
fourh,lts_esr_last_value,15.017289719626167,14.861538461538464,0.18007662835249041,0.15827338129496402,-0.021803247057526398,-0.02070631693287556
fourh,lts_esr_max_minute,114.95327102803738,111.7948717948718,0.18007662835249041,0.15827338129496402,-0.021803247057526398,-0.03278230723209347
fourh,lts_esr_max_value,18.047196261682245,18.248717948717953,0.18007662835249041,0.15827338129496402,-0.021803247057526398,0.02383018237637675
fourh,lts_esr_n_draws,1.8691588785046729,1.8717948717948718,0.18007662835249041,0.15827338129496402,-0.021803247057526398,0.0033040000468114537
fourh,lts_esr_pct_change,0.11952571048249097,0.005786925548495022,0.18007662835249041,0.15827338129496402,-0.021803247057526398,-0.1264493020077608
fourh,lts_esr_was_drawn,0.8199233716475096,0.841726618705036,0.0,0.0,0.0,0.057586170830792295
fourh,lts_lactate_delta,-0.12827102803738316,-0.17153846153846153,0.18007662835249041,0.15827338129496402,-0.021803247057526398,-0.0498435851654512
fourh,lts_lactate_first_minute,62.80373831775701,68.71794871794872,0.18007662835249041,0.15827338129496402,-0.021803247057526398,0.07023199118535076
fourh,lts_lactate_first_value,2.5929439252336453,2.594102564102564,0.18007662835249041,0.15827338129496402,-0.021803247057526398,0.001054025734875711
fourh,lts_lactate_last_minute,176.07476635514018,182.56410256410257,0.18007662835249041,0.15827338129496402,-0.021803247057526398,0.07383877401518346
fourh,lts_lactate_last_value,2.4646728971962615,2.422564102564102,0.18007662835249041,0.15827338129496402,-0.021803247057526398,-0.03926639619247528
fourh,lts_lactate_max_minute,111.02803738317758,114.87179487179488,0.18007662835249041,0.15827338129496402,-0.021803247057526398,0.03956929497878244
fourh,lts_lactate_max_value,2.838971962616822,2.8310256410256414,0.18007662835249041,0.15827338129496402,-0.021803247057526398,-0.006670333802699108
fourh,lts_lactate_n_draws,1.8691588785046729,1.8717948717948718,0.18007662835249041,0.15827338129496402,-0.021803247057526398,0.0033040000468114537
fourh,lts_lactate_pct_change,0.01242983272293466,0.012282102474824499,0.18007662835249041,0.15827338129496402,-0.021803247057526398,-0.00032908772975231743
fourh,lts_lactate_was_drawn,0.8199233716475096,0.841726618705036,0.0,0.0,0.0,0.057586170830792295
fourh,lts_lft_ast_delta,-2.8392523364485984,-2.812820512820513,0.18007662835249041,0.15827338129496402,-0.021803247057526398,0.0018198751025566384
fourh,lts_lft_ast_first_minute,62.80373831775701,68.71794871794872,0.18007662835249041,0.15827338129496402,-0.021803247057526398,0.07023199118535076
fourh,lts_lft_ast_first_value,39.8070093457944,40.55042735042735,0.18007662835249041,0.15827338129496402,-0.021803247057526398,0.0414710849738176
fourh,lts_lft_ast_last_minute,176.07476635514018,182.56410256410257,0.18007662835249041,0.15827338129496402,-0.021803247057526398,0.07383877401518346
fourh,lts_lft_ast_last_value,36.967757009345796,37.73760683760684,0.18007662835249041,0.15827338129496402,-0.021803247057526398,0.04773128808526234
fourh,lts_lft_ast_max_minute,109.34579439252336,110.76923076923077,0.18007662835249041,0.15827338129496402,-0.021803247057526398,0.014932047328641975
fourh,lts_lft_ast_max_value,43.666355140186916,45.0076923076923,0.18007662835249041,0.15827338129496402,-0.021803247057526398,0.07217059421416099
fourh,lts_lft_ast_n_draws,1.8691588785046729,1.8717948717948718,0.18007662835249041,0.15827338129496402,-0.021803247057526398,0.0033040000468114537
fourh,lts_lft_ast_pct_change,0.0451759887537559,-0.007039397603383643,0.18007662835249041,0.15827338129496402,-0.021803247057526398,-0.08772998745816381
fourh,lts_lft_ast_was_drawn,0.8199233716475096,0.841726618705036,0.0,0.0,0.0,0.057586170830792295
fourh,lts_n_records,1.5325670498084292,1.5755395683453237,0.0,0.0,0.0,0.04239433717991275
fourh,lts_poct_glucose_delta,-5.953271028037383,-2.1965811965811968,0.18007662835249041,0.15827338129496402,-0.021803247057526398,0.20741958542328132
fourh,lts_poct_glucose_first_minute,62.80373831775701,68.71794871794872,0.18007662835249041,0.15827338129496402,-0.021803247057526398,0.07023199118535076
fourh,lts_poct_glucose_first_value,110.81401869158879,109.24957264957266,0.18007662835249041,0.15827338129496402,-0.021803247057526398,-0.07315877255445326
fourh,lts_poct_glucose_last_minute,176.07476635514018,182.56410256410257,0.18007662835249041,0.15827338129496402,-0.021803247057526398,0.07383877401518346
fourh,lts_poct_glucose_last_value,104.86074766355142,107.05299145299146,0.18007662835249041,0.15827338129496402,-0.021803247057526398,0.11252998014482414
fourh,lts_poct_glucose_max_minute,107.10280373831776,112.82051282051282,0.18007662835249041,0.15827338129496402,-0.021803247057526398,0.06124816148379106
fourh,lts_poct_glucose_max_value,114.83878504672897,114.82564102564103,0.18007662835249041,0.15827338129496402,-0.021803247057526398,-0.0005699552228808455
fourh,lts_poct_glucose_n_draws,1.8691588785046729,1.8717948717948718,0.18007662835249041,0.15827338129496402,-0.021803247057526398,0.0033040000468114537
fourh,lts_poct_glucose_pct_change,-0.03721191320145991,-0.011558514888548095,0.18007662835249041,0.15827338129496402,-0.021803247057526398,0.17148368421334076
fourh,lts_poct_glucose_was_drawn,0.8199233716475096,0.841726618705036,0.0,0.0,0.0,0.057586170830792295
fourh,lts_serum_osm_delta,-2.2677570093457957,-0.25299145299145076,0.18007662835249041,0.15827338129496402,-0.021803247057526398,0.2939122830433831
fourh,lts_serum_osm_first_minute,62.80373831775701,68.71794871794872,0.18007662835249041,0.15827338129496402,-0.021803247057526398,0.07023199118535076
fourh,lts_serum_osm_first_value,291.42616822429903,290.9384615384616,0.18007662835249041,0.15827338129496402,-0.021803247057526398,-0.06350059383987522
fourh,lts_serum_osm_last_minute,176.07476635514018,182.56410256410257,0.18007662835249041,0.15827338129496402,-0.021803247057526398,0.07383877401518346
fourh,lts_serum_osm_last_value,289.1584112149533,290.68547008547006,0.18007662835249041,0.15827338129496402,-0.021803247057526398,0.21446242508052454
fourh,lts_serum_osm_max_minute,103.73831775700934,121.02564102564102,0.18007662835249041,0.15827338129496402,-0.021803247057526398,0.18474072576299183
fourh,lts_serum_osm_max_value,292.94813084112144,293.9811965811966,0.18007662835249041,0.15827338129496402,-0.021803247057526398,0.12884382476831885
fourh,lts_serum_osm_n_draws,1.8691588785046729,1.8717948717948718,0.18007662835249041,0.15827338129496402,-0.021803247057526398,0.0033040000468114537
fourh,lts_serum_osm_pct_change,-0.007506655936247572,-0.000474716721588689,0.18007662835249041,0.15827338129496402,-0.021803247057526398,0.3012643283237854
fourh,lts_serum_osm_was_drawn,0.8199233716475096,0.841726618705036,0.0,0.0,0.0,0.057586170830792295
fourh,lts_troponin_delta,-0.010266355140186905,-0.013589743589743592,0.18007662835249041,0.15827338129496402,-0.021803247057526398,-0.1230922781458193
fourh,lts_troponin_first_minute,62.80373831775701,68.71794871794872,0.18007662835249041,0.15827338129496402,-0.021803247057526398,0.07023199118535076
fourh,lts_troponin_first_value,0.05855140186915889,0.061564102564102566,0.18007662835249041,0.15827338129496402,-0.021803247057526398,0.057358864245239
fourh,lts_troponin_last_minute,176.07476635514018,182.56410256410257,0.18007662835249041,0.15827338129496402,-0.021803247057526398,0.07383877401518346
fourh,lts_troponin_last_value,0.048285046728971964,0.04797435897435898,0.18007662835249041,0.15827338129496402,-0.021803247057526398,-0.006873160840125405
fourh,lts_troponin_max_minute,100.37383177570094,96.41025641025641,0.18007662835249041,0.15827338129496402,-0.021803247057526398,-0.0419711043347571
fourh,lts_troponin_max_value,0.06332242990654206,0.0659059829059829,0.18007662835249041,0.15827338129496402,-0.021803247057526398,0.047715012404837956
fourh,lts_troponin_n_draws,1.8691588785046729,1.8717948717948718,0.18007662835249041,0.15827338129496402,-0.021803247057526398,0.0033040000468114537
fourh,lts_troponin_pct_change,663551.2821677031,94017.11480582003,0.18007662835249041,0.15827338129496402,-0.021803247057526398,-0.1677196169742314
fourh,lts_troponin_was_drawn,0.8199233716475096,0.841726618705036,0.0,0.0,0.0,0.057586170830792295
fourh,lts_vbg_ph_delta,0.004813084112149534,0.006247863247863225,0.18007662835249041,0.15827338129496402,-0.021803247057526398,0.045695188180290586
fourh,lts_vbg_ph_first_minute,62.80373831775701,68.71794871794872,0.18007662835249041,0.15827338129496402,-0.021803247057526398,0.07023199118535076
fourh,lts_vbg_ph_first_value,7.358135514018692,7.355213675213674,0.18007662835249041,0.15827338129496402,-0.021803247057526398,-0.07004849386622732
fourh,lts_vbg_ph_last_minute,176.07476635514018,182.56410256410257,0.18007662835249041,0.15827338129496402,-0.021803247057526398,0.07383877401518346
fourh,lts_vbg_ph_last_value,7.362948598130841,7.361461538461538,0.18007662835249041,0.15827338129496402,-0.021803247057526398,-0.03567060952734545
fourh,lts_vbg_ph_max_minute,130.65420560747663,145.64102564102564,0.18007662835249041,0.15827338129496402,-0.021803247057526398,0.1552264596264262
fourh,lts_vbg_ph_max_value,7.372065420560747,7.3700170940170935,0.18007662835249041,0.15827338129496402,-0.021803247057526398,-0.0574955233204763
fourh,lts_vbg_ph_n_draws,1.8691588785046729,1.8717948717948718,0.18007662835249041,0.15827338129496402,-0.021803247057526398,0.0033040000468114537
fourh,lts_vbg_ph_pct_change,0.0006644613122315313,0.0008563424626501428,0.18007662835249041,0.15827338129496402,-0.021803247057526398,0.04486060772536094
fourh,lts_vbg_ph_was_drawn,0.8199233716475096,0.841726618705036,0.0,0.0,0.0,0.057586170830792295
fourh,mdm_severity_tier_4h,2.4367816091954024,2.4964028776978417,0.0,0.0,0.0,0.08432672072511392
fourh,mdm_word_count_4h,43.172413793103445,44.02158273381295,0.0,0.0,0.0,0.19743880812912162
fourh,n_vitals_crit_at_4h_new,0.07662835249042145,0.06474820143884892,0.0,0.0,0.0,-0.041330110097617286
fourh,n_vitals_worsening,1.681992337164751,1.39568345323741,0.0,0.0,0.0,-0.292303537862867
fourh,narrative_notes_structured_ct_abd_pelvis_abnormal,0.011494252873563218,0.04316546762589928,0.0,0.0,0.0,0.21413312031163834
fourh,narrative_notes_structured_ct_chest_abnormal,0.06513409961685823,0.07194244604316546,0.0,0.0,0.0,0.027071551214221112
fourh,narrative_notes_structured_ct_head_abnormal,0.034482758620689655,0.06474820143884892,0.0,0.0,0.0,0.1459831192576376
fourh,narrative_notes_structured_cxr_abnormal,0.0842911877394636,0.10071942446043165,0.0,0.0,0.0,0.05728261733731685
fourh,narrative_notes_structured_ekg_abnormal,0.1417624521072797,0.2517985611510791,0.0,0.0,0.0,0.28839028164781927
fourh,note_arousal_density,0.014377441355128978,0.012281423612358861,0.0,0.0,0.0,-0.05118452995360864
fourh,note_char_len,91.98084291187739,93.20143884892086,0.0,0.0,0.0,0.06499694061592061
fourh,note_has_onset_phrase,0.7662835249042146,0.7841726618705036,0.0,0.0,0.0,0.042574608342999705
fourh,note_is_festival_template,0.6934865900383141,0.7266187050359713,0.0,0.0,0.0,0.07251288293805289
fourh,note_location_campground,0.13026819923371646,0.12949640287769784,0.0,0.0,0.0,-0.0022891972787637866
fourh,note_location_main_stage,0.24521072796934865,0.19424460431654678,0.0,0.0,0.0,-0.12147367093275925
fourh,note_location_medical_tent,0.13409961685823754,0.1079136690647482,0.0,0.0,0.0,-0.07903686478450471
fourh,note_location_none,0.3065134099616858,0.2733812949640288,0.0,0.0,0.0,-0.07251288293805264
fourh,note_location_other,0.1839080459770115,0.2949640287769784,0.0,0.0,0.0,0.2685203887056644
fourh,note_onset_bucket_fast,0.13793103448275862,0.1223021582733813,0.0,0.0,0.0,-0.04599400910758979
fourh,note_onset_bucket_medium,0.39846743295019155,0.39568345323741005,0.0,0.0,0.0,-0.005674558895530975
fourh,note_onset_bucket_slow,0.22988505747126436,0.26618705035971224,0.0,0.0,0.0,0.0845567601182583
fourh,note_onset_bucket_unknown,0.23371647509578544,0.2158273381294964,0.0,0.0,0.0,-0.04257460834299977
fourh,note_onset_minutes,134.47,140.651376146789,0.23371647509578544,0.2158273381294964,-0.01788913696628905,0.08559728156863293
fourh,note_perceptual_density,0.017510761632766676,0.017694822470197213,0.0,0.0,0.0,0.00462063495155659
fourh,note_word_count,13.28352490421456,13.568345323741006,0.0,0.0,0.0,0.10837168323596262
fourh,pct_change_dbp,0.05537258711449052,0.06838654192873307,0.0,0.0,0.0,0.08421236084740649
fourh,pct_change_gcs,0.06989485610175265,0.09918540691921986,0.0,0.0,0.0,0.24708278263108527
fourh,pct_change_hr,-0.07989656178802378,-0.10506786971343966,0.0,0.0,0.0,-0.16467340516680792
fourh,pct_change_rr,-0.21230012349579036,-0.18532923520002365,0.0,0.0,0.0,0.12729604970202865
fourh,pct_change_sbp,0.06066629878027634,0.07736208136787108,0.0,0.0,0.0,0.10148497737643734
fourh,pct_change_spo2,0.00594378556019888,0.009900442500704945,0.0,0.0,0.0,0.21736282312206567
fourh,pct_change_supp_o2,19156.954022988506,21582.474820143885,0.0,0.0,0.0,0.017282366397769193
fourh,pct_change_temp,-0.01319353218911349,-0.012608121062475023,0.0,0.0,0.0,0.057577979488756585
fourh,pe_agitated,0.13026819923371646,0.1079136690647482,0.0,0.0,0.0,-0.06804786385022778
fourh,pe_ataxia,0.21839080459770116,0.2158273381294964,0.0,0.0,0.0,-0.006198252705930655
fourh,pe_diaphoretic,0.21455938697318008,0.2446043165467626,0.0,0.0,0.0,0.07181177428929043
fourh,pe_distractible,0.0842911877394636,0.1223021582733813,0.0,0.0,0.0,0.1280573614859893
fourh,pe_dry_mucosa,0.4061302681992337,0.33093525179856115,0.0,0.0,0.0,-0.1549522341419862
fourh,pe_fatigued_appearance,0.3065134099616858,0.23741007194244604,0.0,0.0,0.0,-0.15351593738141903
fourh,pe_intermittent_disorientation,0.08812260536398467,0.1366906474820144,0.0,0.0,0.0,0.15848763555898357
fourh,pe_kraken_combo,0.12643678160919541,0.1223021582733813,0.0,0.0,0.0,-0.012470852843755403
fourh,pe_mild_tremor,0.19923371647509577,0.2158273381294964,0.0,0.0,0.0,0.04100864609736637
fourh,pe_reduced_tracking,0.1532567049808429,0.2014388489208633,0.0,0.0,0.0,0.1281875248851475
fourh,pe_restless,0.1111111111111111,0.11510791366906475,0.0,0.0,0.0,0.012617452274055415
fourh,pe_slow_responses,0.10727969348659004,0.19424460431654678,0.0,0.0,0.0,0.2537391722331024
fourh,pe_tachycardic,0.26053639846743293,0.20863309352517986,0.0,0.0,0.0,-0.12099924095185914
fourh,pe_tachypneic_effort,0.08045977011494253,0.1223021582733813,0.0,0.0,0.0,0.14267467318952298
fourh,pe_triton_combo,0.06513409961685823,0.08633093525179857,0.0,0.0,0.0,0.08159918994167892
fourh,pe_unsteady_gait,0.23754789272030652,0.23741007194244604,0.0,0.0,0.0,-0.00032305354514575553
fourh,peak_cpk_1000plus,0.09578544061302682,0.02158273381294964,0.0,0.0,0.0,-0.29291769101300796
fourh,peak_hr_150plus,0.05747126436781609,0.02158273381294964,0.0,0.0,0.0,-0.17327661970771477
fourh,peak_lactate_5plus,0.038314176245210725,0.02877697841726619,0.0,0.0,0.0,-0.0517806253288261
fourh,peak_troponin_015plus,0.09578544061302682,0.050359712230215826,0.0,0.0,0.0,-0.16755576439354045
fourh,stab_hr_oscillations,3.743295019157088,3.647482014388489,0.0,0.0,0.0,-0.080095605802993
fourh,stab_max_consecutive_critical_min,64.6015325670498,77.61870503597122,0.0,0.0,0.0,0.1603938179057803
fourh,stab_total_critical_breaches,3.9310344827586206,3.9784172661870505,0.0,0.0,0.0,0.008285048936344946
fourh,supp_o2_escalated,0.019157088122605363,0.02158273381294964,0.0,0.0,0.0,0.01728325948030476
fourh,supp_o2_weaned,0.13409961685823754,0.2589928057553957,0.0,0.0,0.0,0.33007186188335613
fourh,triage_ag_above_20,0.034482758620689655,0.014388489208633094,0.0,0.0,0.0,-0.12277707031016427
fourh,triage_ag_below_12,0.578544061302682,0.5323741007194245,0.0,0.0,0.0,-0.09292822902449642
fourh,triage_age,36.88505747126437,36.410071942446045,0.0,0.0,0.0,-0.03226052515057638
fourh,triage_chief_agitation,0.10727969348659004,0.1079136690647482,0.0,0.0,0.0,0.002041624790653894
fourh,triage_chief_palpitations,0.11494252873563218,0.050359712230215826,0.0,0.0,0.0,-0.22361177421772727
fourh,triage_esi,3.5440613026819925,3.41726618705036,0.0,0.0,0.0,-0.1010576082379894
fourh,triage_gcs,12.78544061302682,12.29496402877698,0.0,0.0,0.0,-0.2914867585635361
fourh,triage_glucose_above_140,0.15708812260536398,0.11510791366906475,0.0,0.0,0.0,-0.11998941062328788
fourh,triage_heart_rate,102.79578544061303,105.45611510791367,0.0,0.0,0.0,0.11352029830968892
fourh,triage_hr_above_120,0.21839080459770116,0.2805755395683453,0.0,0.0,0.0,0.14558923509351157
fourh,triage_lab_anion_gap,11.659003831417625,11.929496402877696,0.0,0.0,0.0,0.06983210693634775
fourh,triage_lab_glucose,112.30229885057472,114.04748201438849,0.0,0.0,0.0,0.07485074832160614
fourh,triage_lab_hemoglobin,13.891187739463602,13.746043165467624,0.0,0.0,0.0,-0.0946679611877907
fourh,triage_lab_ph,7.363015325670498,7.357568345323741,0.0,0.0,0.0,-0.10306577481756854
fourh,triage_lab_potassium,4.390842911877394,4.4048201438848915,0.0,0.0,0.0,0.029937687016087525
fourh,triage_lab_sodium,137.79540229885058,138.0769784172662,0.0,0.0,0.0,0.09271294602573266
fourh,triage_mh_cardiac,0.21455938697318008,0.18705035971223022,0.0,0.0,0.0,-0.06800722001770729
fourh,triage_mh_psych,0.19540229885057472,0.22302158273381295,0.0,0.0,0.0,0.06828008305802193
fourh,triage_mh_pulm,0.20689655172413793,0.15827338129496402,0.0,0.0,0.0,-0.12384919832475556
fourh,triage_mh_renal,0.1111111111111111,0.1223021582733813,0.0,0.0,0.0,0.03499631426004613
fourh,triage_mh_substance_use,0.24904214559386972,0.19424460431654678,0.0,0.0,0.0,-0.13013669164327438
fourh,triage_pain_scale,5.199233716475096,5.294964028776978,0.0,0.0,0.0,0.035218998268749434
fourh,triage_ph_above_735,0.6168582375478927,0.5539568345323741,0.0,0.0,0.0,-0.12805478441956933
fourh,triage_respiratory_rate,23.08390804597701,23.102158273381296,0.0,0.0,0.0,0.0025394338336836957
fourh,triage_snapshot.diastolic_bp,73.4176245210728,72.68489208633095,0.0,0.0,0.0,-0.086291068994435
fourh,triage_snapshot.oxygen_saturation,95.45134099616858,95.25179856115108,0.0,0.0,0.0,-0.08767095537095254
fourh,triage_snapshot.systolic_bp,120.39885057471264,116.8776978417266,0.0,0.0,0.0,-0.22649787002825575
fourh,triage_supplemental_oxygen,0.23754789272030652,0.3669064748201439,0.0,0.0,0.0,0.2893276503494815
fourh,triage_sympathomimetic_combo,0.27586206896551724,0.30935251798561153,0.0,0.0,0.0,0.07385687236157208
fourh,triage_temp_above_38,0.24904214559386972,0.2733812949640288,0.0,0.0,0.0,0.05554343050575576
fourh,triage_temperature_c,37.56379310344828,37.59345323741007,0.0,0.0,0.0,0.04603238821237957
fourh,vts_diastolic_bp_accel_sign,0.0842911877394636,0.09352517985611511,0.0,0.0,0.0,0.00925810194267913
fourh,vts_diastolic_bp_cv,0.08368167497366671,0.08269030687613603,0.0,0.0,0.0,-0.04114542314590568
fourh,vts_diastolic_bp_last,76.55862068965519,76.59280575539569,0.0,0.0,0.0,0.004748850473011967
fourh,vts_diastolic_bp_last30_mean,76.50791826309069,76.99484412470024,0.0,0.0,0.0,0.07936478797627002
fourh,vts_diastolic_bp_max,86.28045977011494,86.02446043165467,0.0,0.0,0.0,-0.05589465043088558
fourh,vts_diastolic_bp_mean,76.46859757951712,76.55104202352405,0.0,0.0,0.0,0.027230013223206374
fourh,vts_diastolic_bp_min,66.49846743295019,66.72805755395683,0.0,0.0,0.0,0.047394839905809276
fourh,vts_diastolic_bp_nadir_minute,113.22605363984674,116.25179856115108,0.0,0.0,0.0,0.03734556743507746
fourh,vts_diastolic_bp_nadir_value,66.49846743295019,66.72805755395683,0.0,0.0,0.0,0.047394839905809276
fourh,vts_diastolic_bp_peak_minute,124.65517241379311,137.0071942446043,0.0,0.0,0.0,0.1569853271113614
fourh,vts_diastolic_bp_peak_value,86.28045977011494,86.02446043165467,0.0,0.0,0.0,-0.05589465043088558
fourh,vts_diastolic_bp_range,19.781992337164752,19.296402877697844,0.0,0.0,0.0,-0.07956472410955664
fourh,vts_diastolic_bp_recovery_halftime,39.264367816091955,30.633093525179856,0.0,0.0,0.0,-0.21928132553480603
fourh,vts_diastolic_bp_slope,0.0034121806691403936,0.00639960571933205,0.0,0.0,0.0,0.0905706325677075
fourh,vts_diastolic_bp_slope_60_240,-0.0013246404456308423,0.00671797112213249,0.0,0.0,0.0,0.12253382918374937
fourh,vts_diastolic_bp_slope_first60,-0.02141192365987459,0.01320978410045416,0.0,0.0,0.0,0.16667399110957534
fourh,vts_end_tidal_co2_accel_sign,0.11877394636015326,0.014388489208633094,0.0,0.0,0.0,-0.10500875425187757
fourh,vts_end_tidal_co2_cv,0.07175584130614801,0.07198372227829054,0.0,0.0,0.0,0.010793933797819287
fourh,vts_end_tidal_co2_last,37.79846743295019,37.6525179856115,0.0,0.0,0.0,-0.03486775664968411
fourh,vts_end_tidal_co2_last30_mean,37.657471264367814,37.666846522781775,0.0,0.0,0.0,0.002370967400486474
fourh,vts_end_tidal_co2_max,42.23026819923372,42.43597122302158,0.0,0.0,0.0,0.05635903350102764
fourh,vts_end_tidal_co2_mean,38.00411725354254,38.279600605230094,0.0,0.0,0.0,0.08296105463171032
fourh,vts_end_tidal_co2_min,33.861302681992335,34.145323741007196,0.0,0.0,0.0,0.08053016979771403
fourh,vts_end_tidal_co2_n_critical,0.18773946360153257,0.14388489208633093,0.0,0.0,0.0,-0.08022751768681702
fourh,vts_end_tidal_co2_nadir_minute,134.5823754789272,143.42446043165467,0.0,0.0,0.0,0.11548913703444877
fourh,vts_end_tidal_co2_nadir_value,33.861302681992335,34.145323741007196,0.0,0.0,0.0,0.08053016979771403
fourh,vts_end_tidal_co2_peak_minute,100.68199233716476,101.58992805755396,0.0,0.0,0.0,0.01115473295102828
fourh,vts_end_tidal_co2_peak_value,42.23026819923372,42.43597122302158,0.0,0.0,0.0,0.05635903350102764
fourh,vts_end_tidal_co2_range,8.36896551724138,8.29064748201439,0.0,0.0,0.0,-0.032242774516045215
fourh,vts_end_tidal_co2_recovery_halftime,36.69731800766284,30.913669064748202,0.0,0.0,0.0,-0.1450974811796192
fourh,vts_end_tidal_co2_slope,-0.006092177357295315,-0.006368261366173896,0.0,0.0,0.0,-0.019146623562939724
fourh,vts_end_tidal_co2_slope_60_240,-0.004142832154877676,-0.006356567387125129,0.0,0.0,0.0,-0.08046490379041443
fourh,vts_end_tidal_co2_slope_first60,0.009664815810829997,0.0012100135961277496,0.0,0.0,0.0,-0.09426496028074739
fourh,vts_end_tidal_co2_time_to_first_critical,13.379310344827585,11.597122302158274,0.0,0.0,0.0,-0.039647174985007215
fourh,vts_gcs_accel_sign,0.007662835249042145,-0.03597122302158273,0.0,0.0,0.0,-0.05019087293272193
fourh,vts_gcs_cv,0.05475739849941934,0.05694475554282849,0.0,0.0,0.0,0.10892565648589964
fourh,vts_gcs_last,13.578544061302683,13.323741007194245,0.0,0.0,0.0,-0.18635404747334017
fourh,vts_gcs_last30_mean,13.559386973180077,13.338729016786571,0.0,0.0,0.0,-0.1662096281107495
fourh,vts_gcs_max,14.375478927203066,14.201438848920864,0.0,0.0,0.0,-0.17457542067290044
fourh,vts_gcs_mean,13.458941494861037,13.26376042023524,0.0,0.0,0.0,-0.16303112502736114
fourh,vts_gcs_min,12.367816091954023,12.122302158273381,0.0,0.0,0.0,-0.1763269157849635
fourh,vts_gcs_n_critical,1.7624521072796935,2.223021582733813,0.0,0.0,0.0,0.17549056874100835
fourh,vts_gcs_nadir_minute,64.65134099616859,69.76978417266187,0.0,0.0,0.0,0.06975853128809456
fourh,vts_gcs_nadir_value,12.367816091954023,12.122302158273381,0.0,0.0,0.0,-0.1763269157849635
fourh,vts_gcs_peak_minute,89.01149425287356,84.33093525179856,0.0,0.0,0.0,-0.059207887074999126
fourh,vts_gcs_peak_value,14.375478927203066,14.201438848920864,0.0,0.0,0.0,-0.17457542067290044
fourh,vts_gcs_range,2.007662835249042,2.079136690647482,0.0,0.0,0.0,0.08841108876484852
fourh,vts_gcs_recovery_halftime,46.22222222222222,43.13669064748201,0.0,0.0,0.0,-0.07252119173755212
fourh,vts_gcs_slope,0.0017760180798182211,0.0017717746124229115,0.0,0.0,0.0,-0.0010233589952625248
fourh,vts_gcs_slope_60_240,0.0010379040922932816,0.001151382929529042,0.0,0.0,0.0,0.014602599840252152
fourh,vts_gcs_slope_first60,-0.00116197333947501,-0.005434069376339697,0.0,0.0,0.0,-0.17007542801175274
fourh,vts_gcs_time_to_first_critical,14.865900383141762,16.892086330935253,0.0,0.0,0.0,0.048484847692036925
fourh,vts_heart_rate_accel_sign,0.0421455938697318,-0.06474820143884892,0.0,0.0,0.0,-0.10676595862409632
fourh,vts_heart_rate_cv,0.10490745202743386,0.1061539022063553,0.0,0.0,0.0,0.038300135876544156
fourh,vts_heart_rate_last,92.98084291187739,93.28273381294963,0.0,0.0,0.0,0.014808129355030994
fourh,vts_heart_rate_last30_mean,92.53805874840359,93.76972422062349,0.0,0.0,0.0,0.0632719419859892
fourh,vts_heart_rate_max,109.14099616858238,110.31079136690649,0.0,0.0,0.0,0.055362618106808176
fourh,vts_heart_rate_mean,94.04709982971478,95.1946956720338,0.0,0.0,0.0,0.06546785268477455
fourh,vts_heart_rate_min,78.89080459770115,79.33597122302159,0.0,0.0,0.0,0.027142308708495027
fourh,vts_heart_rate_n_critical,0.5057471264367817,0.35251798561151076,0.0,0.0,0.0,-0.1292972923446203
fourh,vts_heart_rate_nadir_minute,142.72030651340995,145.28057553956833,0.0,0.0,0.0,0.03361266028787589
fourh,vts_heart_rate_nadir_value,78.89080459770115,79.33597122302159,0.0,0.0,0.0,0.027142308708495027
fourh,vts_heart_rate_peak_minute,99.90038314176245,100.74820143884892,0.0,0.0,0.0,0.010384812225048095
fourh,vts_heart_rate_peak_value,109.14099616858238,110.31079136690649,0.0,0.0,0.0,0.055362618106808176
fourh,vts_heart_rate_range,30.250191570881228,30.97482014388489,0.0,0.0,0.0,0.06604668152384104
fourh,vts_heart_rate_recovery_halftime,33.582375478927204,28.942446043165468,0.0,0.0,0.0,-0.12435676357994892
fourh,vts_heart_rate_slope,-0.024524968213175243,-0.027991900710054668,0.0,0.0,0.0,-0.06237142647250013
fourh,vts_heart_rate_slope_60_240,-0.010606929161397643,-0.013940677052756652,0.0,0.0,0.0,-0.030859961199512367
fourh,vts_heart_rate_slope_first60,0.05532582017445258,0.023916888491579635,0.0,0.0,0.0,-0.10044895610658774
fourh,vts_heart_rate_time_to_first_critical,10.31800766283525,8.568345323741006,0.0,0.0,0.0,-0.04489909732078024
fourh,vts_n_records,7.471264367816092,7.316546762589928,0.0,0.0,0.0,-0.1392815087625977
fourh,vts_oxygen_saturation_accel_sign,0.08045977011494253,0.014388489208633094,0.0,0.0,0.0,-0.06646644734444163
